nier_(series),3,9502,"尼爾(系列)"
sakuragaoka_high_school_uniform,0,9496,"櫻岡高中校服"
teapot,0,9492,"茶壺"
holding_fan,0,9485,"抱扇"
fake_horns,0,9482,"假喇叭"
zipper_pull_tab,0,9480,"拉鍊拉環"
navel_cutout,0,9472,"肚臍鏤空"
antlers,0,9454,"鹿角"
check_commentary,5,9453,"檢查評論"
watercraft,0,9445,"船舶"
axe,0,9444,"斧頭"
self_upload,5,9443,"自行上傳"
habit,0,9399,"修道服,習慣"
purple_gloves,0,9378,"紫色手套"
tiger_ears,0,9366,"虎耳"
arm_tattoo,0,9353,"手臂紋身"
magatama,0,9348,"彈珠,勾玉"
string_panties,0,9334,"字串內褲"
haori,0,9324,"外罩"
rozen_maiden,3,9310,"薔薇少女"
fire_emblem_awakening,3,9300,"火徽覺醒"
belly,0,9296,"腹部"
black_sweater,0,9293,"黑色毛衣"
cum_on_clothes,0,9289,"精液在衣服上"
mismatched_legwear,0,9274,"不匹配的腿飾"
lace-trimmed_panties,0,9271,"蕾絲邊內褲"
red_thighhighs,0,9271,"紅色長筒襪"
pixel_art,0,9259,"畫素畫,畫素風,畫素藝術"
black_border,0,9256,"黑色邊框"
slippers,0,9256,"拖鞋"
slipper,0,9255,"拖鞋"
brown_shirt,0,9248,"棕色襯衫"
nipple_piercing,0,9247,"乳頭穿孔,乳頭穿刺"
nipple_piercings,0,9246,"乳頭穿孔"
pierced_nipples,0,9245,"乳頭穿孔"
rebuild_of_evangelion,3,9244,"新世紀福音戰士的重建"
happy_new_year,0,9238,"新年快樂"
transparent,0,9225,"透明"
chinese_zodiac,0,9209,"生肖"
shibari,0,9202,"捆綁,芝巴里"
rope_bondage,0,9201,"捆綁"
ropebondage,0,9200,"捆綁"
holding_tray,0,9195,"托盤"
tight,0,9176,"緊"
wagashi,0,9173,"和果子,日式點心"
japanese_sweets,0,9172,"日式點心"
blood_on_clothes,0,9163,"衣服上有血跡"
artist_logo,0,9153,"藝術家標誌"
purple_jacket,0,9149,"紫色外套"
nagato_(kancolle),4,9145,"長門(艦娘)"
vampire,0,9130,"吸血鬼"
vampyr,0,9129,"吸血鬼"
one-piece_tan,0,9119,"一件棕褐色"
grey_dress,0,9113,"灰色連衣裙"
gray_dress,0,9112,"灰色連衣裙"
pink_kimono,0,9104,"粉色和服"
derivative_work,5,9092,"衍生作品"
idolmaster_cinderella_girls_starlight_stage,3,9091,"偶像大師灰姑娘女孩星光舞臺"
hip_vent,0,9076,"臀部通風口"
haruna_(kancolle),4,9072,"榛名(艦娘)"
hamakaze_(kancolle),4,9065,"濱風(艦娘)"
garrison_cap,0,9055,"駐軍帽"
bikini_skirt,0,9046,"比基尼裙"
tied_shirt,0,9041,"繫帶襯衫"
fang_out,0,9038,"露出虎牙/露出尖牙,方出"
pixiv_request,5,9038,"pixiv請求"
precum,0,9029,"精液"
yellow_neckerchief,0,9019,"黃色圍巾"
bald,0,9000,"禿,禿頭"
crescent_hat_ornament,0,8996,"月牙帽飾品"
highleg_bikini,0,8992,"高開衩的比基尼,高腿比基尼"
image_sample,5,8988,"影象樣本"
mouse_tail,0,8974,"老鼠尾巴"
tachi-e,0,8970,"立繪樣式"
thighlet,0,8969,"小腿"
hand_on_own_head,0,8968,"手放在自己的頭上,手放在自己頭上"
nosebleed,0,8967,"鼻血,流鼻血"
blood_from_nose,0,8966,"鼻血"
bloody_nose,0,8965,"鼻血"
knee_pads,0,8964,"護膝"
nose_bleed,0,8964,"鼻血"
magic_circle,0,8939,"魔法陣"
magic_circles,0,8938,"魔法陣"
magical_circle,0,8937,"魔法陣"
magical_circles,0,8936,"魔法陣"
curled_horns,0,8929,"彎角"
fate_testarossa,4,8922,"fate塔羅薩"
giant,0,8920,"巨人"
macross,3,8916,"宏指令"
suzumiya_haruhi,4,8915,"涼宮春日"
open_cardigan,0,8911,"開衫"
self_fondle,0,8910,"自我撫摸"
evil_smile,0,8908,"邪惡的笑容,壞笑,邪惡的微笑"
arm_strap,0,8903,"臂帶"
black_kimono,0,8888,"黑色和服"
tiger_print,0,8874,"虎紋"
purple_headwear,0,8872,"紫色頭飾"
red_shorts,0,8866,"紅色短褲"
raglan_sleeves,0,8860,"袖子與衣服拼接在一起,插肩袖"
fishnet_legwear,0,8853,"漁網襪"
fishnet_pantyhose,0,8852,"漁網連褲襪"
leg_ribbon,0,8848,"腿絲帶"
condom_wrapper,0,8824,"避孕套包裝"
asymmetrical_clothes,0,8812,"不對稱衣服"
pantyhose_pull,0,8809,"連褲襪拉"
draph,0,8805,"繪圖"
layered_dress,0,8805,"有非常多層的連衣裙,分層連衣裙"
sample_watermark,0,8805,"樣本水印"
sample,0,8804,"樣圖示記"
very_short_hair,0,8796,"很短的頭髮"
holding_knife,0,8795,"持刀"
hoshiguma_yuugi,4,8794,"星熊勇木"
princess_carry,0,8789,"公主抱,公主攜帶"
bridal_carry,0,8788,"公主抱"
hand_on_own_chin,0,8788,"手放在自己的下巴上"
striped_background,0,8786,"條紋背景"
midriff_peek,0,8770,"中腹部窺視"
hair_censor,0,8765,"頭髮遮住了乳頭(三點),頭髮檢查器"
legwear_under_shorts,0,8759,"短褲穿在褲襪外面,短褲下的褲襪"
deep_skin,0,8751,"深層皮膚"
after_vaginal,0,8748,"陰道後"
short_kimono,0,8748,"短下襬和服,短和服"
aura,0,8740,"光環"
dancing,0,8727,"跳舞"
shoulder_blades,0,8725,"肩胛骨"
graphite_(medium),0,8721,"石墨(中),鉛筆畫/炭筆畫"
graphite,0,8720,"鉛筆畫/炭筆畫"
pencil_sketch,0,8718,"鉛筆畫/炭筆畫"
blue_bra,0,8717,"藍色文胸"
green_bikini,0,8717,"綠色比基尼"
nero_claudius_(fate),4,8715,"尼祿克勞狄斯(fate)"
looking_afar,0,8697,"遠眺,遠遠望去"
kicking,0,8675,"踢"
scared,0,8670,"驚恐的,害怕的"
afraid,0,8669,"害怕的"
fear,0,8668,"害怕的"
smile_precure!,3,8665,"微笑早洩！"
presenting,0,8661,"介紹"
half_gloves,0,8648,"很短的手套/半截手套,半手套"
short_gloves,0,8647,"很短的手套/半截手套"
link,4,8642,"連結"
layered_sleeves,0,8629,"多層袖子,分層的衣袖,分層袖子"
pokemon_dppt,3,8620,"寵物小精靈dppt"
head_wreath,0,8619,"頭花環,頭上戴著花冠"
flower_crown,0,8618,"頭上戴著花冠"
layered_skirt,0,8617,"分層式半身裙,分層裙"
pink_jacket,0,8613,"粉色外套"
pikachu,4,8605,"皮卡丘"
wall,0,8602,"牆"
manly,0,8592,"男子氣概"
tea,0,8580,"茶"
male_child,0,8570,"男孩"
torpedo,0,8569,"魚雷"
balloon,0,8565,"氣球"
kashima_(kancolle),4,8564,"鹿島(艦娘)"
tail_raised,0,8551,"尾巴抬起"
over_shoulder,0,8547,"將物品扛在肩上,過肩"
yellow_jacket,0,8546,"黃色夾克"
crop_top_overhang,0,8526,"作物頂部懸垂"
nier_automata,3,8525,"尼爾自動機"
nakano_azusa,4,8523,"中野梓"
o-ring_top,0,8508,"o形圈頂部"
one_knee,0,8508,"單膝跪地"
kneeling_on_one_leg,0,8507,"單膝跪"
male_underwear,0,8504,"男性內衣"
open_kimono,0,8500,"敞開的和服,開啟和服"
mechanical_arms,0,8499,"機械臂"
open_yukata,0,8499,"敞開的和服"
pigeon-toed,0,8495,"內八,鴿子"
mother_and_daughter,0,8494,"母女,母親和女兒"
w,0,8476,"手指比W"
used_condom,0,8475,"用過的避孕套"
disposable_cup,0,8472,"一次性杯子"
hat_feather,0,8471,"羽毛裝飾的帽子,帽子羽毛"
paintbrush,0,8468,"畫筆"
yellow_dress,0,8456,"黃色連衣裙"
tohsaka_rin,4,8442,"遠坂凜"
kagiyama_hina,4,8437,"劍山雛"
mermaid,0,8435,"美人魚"
open_hand,0,8435,"張開手,張開的手"
shanghai_doll,4,8432,"上海娃娃"
nagato_yuki,4,8431,"長門由紀"
green_skin,0,8429,"綠色皮膚"
shoulder_cutout,0,8429,"肩部鏤空"
backless_dress,0,8422,"露背連衣裙"
o-ring_bikini,0,8421,"o形環比基尼"
open-back_dress,0,8421,"露背連衣裙"
open_back_dress,0,8420,"露背連衣裙"
leather,0,8407,"皮革"
gap_(touhou),0,8404,"差距(東方)"
reference_sheet,0,8392,"參考表,設定圖"
character_sheet,0,8391,"設定圖"
blue_vest,0,8384,"藍色背心"
greaves,0,8379,"脛甲,護脛"
lace-trimmed_bra,0,8349,"蕾絲邊胸罩,蕾絲邊飾文胸"
public_indecency,0,8342,"公共猥褻"
public,0,8341,"公共場所"
in_container,0,8321,"在容器中"
animal_on_head,0,8319,"頭上的動物"
shimenawa,0,8298,"島輪"
company_name,0,8270,"公司名稱"
naked_towel,0,8254,"裸毛巾"
ooarai_school_uniform,0,8254,"大洗校服"
sound_effects,0,8254,"音效"
bare_pectorals,0,8252,"裸露的胸肌"
futa_with_female,0,8251,"扶她女"
naruto,3,8242,"火影忍者"
photo_(object),0,8239,"照片(物件)"
lineart,0,8226,"線條藝術,線稿"
yellow_skirt,0,8226,"黃色裙子"
line_art,0,8225,"線條藝術"
sunbeam,0,8222,"陽光"
god_rays,0,8220,"自上而下的光"
colorized,5,8207,"著上彩色,上色"
squiggle,0,8206,"波浪線"
glowing_eye,0,8203,"發光的眼睛(單眼)"
field,0,8201,"場地,欄位,田野"
limited_palette,0,8197,"色塊風格,限量調色盤"
restricted_palette,0,8196,"色塊風格"
bandaged_leg,0,8193,"綁著繃帶的腿,包紮腿"
symmetrical_docking,0,8192,"胸部貼著胸部,對稱對接"
breast_to_breast,0,8191,"胸部貼著胸部"
out-of-frame_censoring,0,8189,"“攝像師可以滾蛋了”,幀外審查,關鍵部位在畫面外"
watercolor_(medium),0,8179,"水彩,水彩(中)"
watercolor,0,8178,"水彩"
watercolour,0,8177,"水彩"
maple_leaf,0,8176,"楓葉"
nishizumi_miho,4,8173,"西泉美穗"
star_earrings,0,8173,"星星耳環"
gawr_gura,4,8170,"高爾古拉"
bamboo,0,8162,"竹子"
holding_microphone,0,8159,"手持麥克風"
mmf_threesome,0,8159,"二男加一女,兩男一女三人行"
fmm_threesome,0,8158,"二男加一女"
wriggle_nightbug,4,8158,"蠕動夜蟲"
rem_(re:zero),4,8152,"rem(re:零)"
tokyo_afterschool_summoners,3,8148,"東京課後召喚師"
architecture,0,8134,"建築"
multiple_persona,0,8128,"多重人格"
leg_grab,0,8127,"抓腿"
holding_polearm,0,8120,"手持長柄武器"
gameplay_mechanics,0,8111,"遊戲機制"
imminent_kiss,0,8105,"臨近接吻"
houshou_marine,4,8079,"侯壽海洋"
bedroom,0,8071,"臥室"
daiyousei,4,8071,"大洋星"
tsukihime,3,8061,"月姬"
breast_sucking,0,8060,"吸乳（中）"
breast_suck,0,8059,"吸乳（中）"
nipple_suck,0,8058,"吸乳（中）"
nipple_sucking,0,8057,"吸乳（中）"
sucking_breasts,0,8056,"吸乳（中）"
sucking_nipples,0,8055,"吸乳（中）"
tracen_school_uniform,0,8051,"tracen校服"
hirasawa_yui,4,8042,"平澤結衣"
polka_dot_bow,0,8039,"圓點蝴蝶結"
huge_ass,0,8038,"大屁股,巨大的屁股"
big_ass,0,8037,"大屁股"
big_butt,0,8036,"大屁股"
ryuujou_(kancolle),4,8030,"ryuujou(艦娘)"
thumbs_up,0,8030,"翹大拇指,豎起大拇指"
red_leotard,0,8017,"紅色緊身衣"
clothes_around_waist,0,8014,"腰間衣服"
sleeveless_turtleneck,0,7998,"無袖高領衫,無袖高領毛衣"
on_couch,0,7980,"在沙發上"
raiden_shogun,4,7970,"雷電將軍"
arm_cannon,0,7962,"臂炮"
halftone,0,7942,"半色調,半色調,一種漫畫中常見的網點狀的組色組圖畫法"
grey_pants,0,7940,"灰色褲子"
naked_apron,0,7937,"裸體圍裙,裸圍裙"
hadaka_apron,0,7936,"裸體圍裙"
nude_apron,0,7934,"裸體圍裙"
bound_arms,0,7922,"手臂捆綁,繫結武器"
arms_tied,0,7920,"手臂捆綁"
kyubey,4,7919,"久別"
tied_arms,0,7919,"手臂捆綁"
imminent_penetration,0,7910,"臨近進入"
senki_zesshou_symphogear,3,7910,"戰記絕殺symphogear"
body_fur,0,7899,"體毛"
peeing,0,7892,"尿尿,小便"
watersports,0,7890,"尿尿"
shiki_eiki,4,7886,"四季英氣"
animification,0,7884,"動畫"
pee,0,7862,"小便"
singing,0,7860,"唱歌"
green_nails,0,7859,"綠指甲"
shoulder_tattoo,0,7855,"肩部紋身"
explosion,0,7853,"爆炸"
checkered_floor,0,7849,"格子地板"
shackles,0,7844,"寬手銬,鐐銬"
manacles,0,7843,"寬手銬"
onozuka_komachi,4,7843,"小野冢小町"
shackle,0,7842,"寬手銬"
undercut,0,7821,"底切,帽盔式髮型"
double_penetration,0,7808,"雙穴同插,雙滲透"
pencil,0,7800,"鉛筆"
under_covers,0,7798,"在封面下"
tile_floor,0,7794,"瓷磚地板"
hair_over_breasts,0,7790,"頭髮披在胸上,乳房上的頭髮"
hair_on_breasts,0,7789,"頭髮披在胸上"
bra_lift,0,7783,"掀上去的胸罩,文胸提升機"
slingshot_swimsuit,0,7770,"三點式泳衣,彈弓泳衣/吊帶泳衣/v字泳衣,彈弓泳衣/吊帶泳衣/V字泳衣"
suzuya_(kancolle),4,7770,"鈴屋(艦娘)"
brown_pants,0,7769,"棕色褲子"
sling_bikini,0,7769,"彈弓泳衣/吊帶泳衣/v字泳衣,彈弓泳衣/吊帶泳衣/V字泳衣"
sling_swimsuit,0,7768,"彈弓泳衣/吊帶泳衣/v字泳衣,彈弓泳衣/吊帶泳衣/V字泳衣"
slingbikini,0,7767,"彈弓泳衣/吊帶泳衣/v字泳衣,彈弓泳衣/吊帶泳衣/V字泳衣"
idol,0,7764,"偶像"
ruins,0,7761,"廢墟"
fate/kaleid_liner_prisma_illya,3,7760,"fate/萬花筒班輪prismaillya"
ruin,0,7760,"廢墟"
summer,0,7758,"夏天"
cross_necklace,0,7749,"十字架項鍊"
bang_dream!,3,7748,"好夢！"
falling,0,7743,"下降"
cowbell,0,7737,"牛鈴"
strap,0,7731,"錶帶"
striped_dress,0,7721,"橫向條紋連衣裙"
plaid_vest,0,7720,"格子背心"
raccoon_tail,0,7710,"浣熊尾巴"
iron_cross,0,7698,"鐵十字"
print_shirt,0,7693,"印花襯衫"
vines,0,7692,"藤蔓"
head_fins,0,7676,"頭鰭"
blue_hairband,0,7674,"藍色髮帶"
leggings,0,7665,"不覆蓋腳的連褲襪,緊身褲"
mushroom,0,7654,"蘑菇"
mushrooms,0,7653,"蘑菇"
purple_legwear,0,7651,"紫色腿裝,紫色褲襪"
tank,0,7649,"坦克"
purple_thighhighs,0,7646,"紫色長筒襪"
^o^,0,7644,"^o^"
dark_persona,0,7640,"黑化的,黑暗角色"
artist_self-insert,0,7639,"藝術家自我插入"
skirt_pull,0,7627,"拉開裙子,裙拉"
house,0,7626,"屋,房子"
houses,0,7625,"房子"
white_cape,0,7622,"白色斗篷"
pubic_tattoo,0,7617,"陰部紋身"
stitches,0,7615,"縫合痕跡,縫針"
vampire_(game),3,7610,"吸血鬼(遊戲)"
mega_man_(series),3,7606,"洛克人(系列)"
purple_footwear,0,7600,"紫色鞋"
sleeve_cuffs,0,7594,"袖口"
black_cat,0,7585,"黑貓"
namesake,0,7575,"同名"
fox_mask,0,7565,"狐狸面具"
kitsune_mask,0,7564,"狐狸面具"
super_smash_bros.,3,7561,"超級粉碎兄弟"
eyewear_removed,0,7558,"取下眼鏡"
annoyed,0,7556,"惱火,苦惱的,生氣"
irritated,0,7555,"苦惱的"
spoken_exclamation_mark,0,7553,"口語感嘆號"
ranguage,0,7543,"範圍"
spiked_bracelet,0,7541,"尖刺手鍊"
genderswap_(ftm),0,7538,"性別交換(ftm),男體化"
holding_hair,0,7528,"握頭髮"
second-party_source,5,7528,"第三方來源"
vaginal_object_insertion,0,7521,"陰道物體插入"
face-to-face,0,7513,"臉貼臉,面對面"
long_sideburns,0,7505,"長鬢角"
black_scarf,0,7499,"黑色圍巾"
black_hoodie,0,7498,"黑色連帽衫"
chainsaw_man,3,7489,"電鋸人"
3koma,0,7482,"三格漫畫"
usami_renko,4,7481,"宇佐美戀子"
platform_footwear,0,7478,"厚底鞋"
huge_weapon,0,7470,"巨大的武器"
television,0,7469,"電視"
patreon_reward,5,7465,"patreon獎勵"
arm_under_breasts,0,7464,"託胸,乳房下的手臂"
yukkuri_shiteitte_ne,0,7447,"油庫裡,yukkurishiteitene"
take_it_easy,0,7446,"油庫裡"
yukkuri,0,7445,"油庫裡"
bathroom,0,7442,"浴室,浴室場景"
single_eye,0,7440,"單眼"
bikini_armor,0,7437,"比基尼裝甲,比基尼盔甲"
sad,0,7437,"傷心,悲傷的"
hachimaki,0,7436,"八卷"
sadness,0,7436,"悲傷的"
tilted_headwear,0,7433,"傾斜頭飾"
bikini_pull,0,7431,"扯著比基尼,比基尼拉"
takamachi_nanoha,4,7431,"高町奈葉"
trigger_discipline,0,7431,"觸發紀律"
bikini_down,0,7430,"扯著比基尼"
shoulder_pads,0,7429,"肩墊"
asymmetrical_docking,0,7423,"胸部互碰/胸頂著胸,不對稱對接"
beige_background,0,7421,"米色背景"
sakazuki,0,7416,"坂月"
doughnut,0,7407,"甜甜圈"
donut,0,7406,"甜甜圈"
donuts,0,7405,"甜甜圈"
doughnuts,0,7404,"甜甜圈"
babydoll,0,7383,"透明睡衣,娃娃裝"
ringed_eyes,0,7380,"同心環組成的瞳孔,眼圈"
french_kiss,0,7370,"法國之吻"
head_scarf,0,7362,"頭巾"
pants_pull,0,7359,"褲拉"
sandwiched,0,7343,"夾心"
inactive_account,5,7337,"非活動帳戶"
illyasviel_von_einzbern,4,7332,"伊利亞斯維爾·馮·艾因茨貝恩"
cutoffs,0,7319,"熱褲,截止"
duel_monster,0,7315,"決鬥怪物"
hand_on_own_knee,0,7303,"手放在自己的膝蓋上"
hand_on_knee,0,7302,"手放在自己的膝蓋上"
invisible_chair,0,7290,"隱形椅"
pokemon_bw2,3,7277,"口袋妖怪bw2"
headphones_around_neck,0,7276,"把耳機掛在脖子上,脖子上掛耳機,掛在脖子上的耳機"
tifa_lockhart,4,7272,"蒂法洛克哈特"
0_0,0,7271,"00"
saki,3,7267,"崎"
fundoshi,0,7264,"日式丁字褲,粉底"
hand_on_own_thigh,0,7256,"手放在自己的大腿上"
scar_on_cheek,0,7248,"臉頰上的疤痕,臉頰上的傷疤"
narrow_waist,0,7243,"窄腰"
inkling,4,7238,"暗示"
camouflage,0,7233,"迷彩"
tiptoes,0,7233,"踮起腳尖"
houshou_(kancolle),4,7222,"houshou(艦娘)"
old,0,7214,"老"
white_capelet,0,7210,"白色披肩"
sweater_dress,0,7207,"毛衣連衣裙"
sweaterdress,0,7206,"毛衣連衣裙"
bread,0,7205,"麵包"
persona_5,3,7205,"角色5"
imaizumi_kagerou,4,7203,"今泉影郎"
id_card,0,7199,"身份證"
monster_hunter_(series),3,7191,"怪物獵人(系列)"
white_rose,0,7179,"白玫瑰"
necktie_between_breasts,0,7170,"夾在胸之間的領帶,領帶貼(夾)在乳溝裡,乳房之間的領帶"
cunnilingus,0,7168,"舔陰"
pussy_lick,0,7164,"舔陰"
ayanami_rei,4,7163,"綾波麗"
m_legs,0,7153,"米腿"
maribel_hearn,4,7153,"瑪麗貝爾赫恩"
holding_animal,0,7148,"抱著動物"
starry_background,0,7147,"星空背景"
orange_skirt,0,7144,"橙色裙子"
shorts_under_skirt,0,7140,"裙下短褲"
tinted_eyewear,0,7139,"有色眼鏡"
dragon_ball_z,3,7126,"龍珠z"
crescent_moon,0,7119,"新月"
kamen_rider,3,7108,"假面騎士"
partially_unbuttoned,0,7108,"部分解開"
striped_necktie,0,7102,"條紋領帶"
earphones,0,7095,"耳機"
futon,0,7095,"蒲團"
splashing,0,7092,"飛濺"
two-tone_dress,0,7092,"兩種顏色的連衣裙,兩色連衣裙,雙色連衣裙"
white_eyes,0,7092,"白色眼睛,白眼,白色的眼睛"
x-ray,0,7092,"x光,透視人體內部,x射線"
xray,0,7090,"透視人體內部"
tiger_&_bunny,3,7083,"老虎和兔子"
checkered_background,0,7079,"方格的背景"
white_choker,0,7075,"白色項鍊"
dripping,0,7073,"滴水"
grey_footwear,0,7069,"灰色鞋類"
star_hat_ornament,0,7069,"星星帽飾"
ore_no_imouto_ga_konna_ni_kawaii_wake_ga_nai,3,7054,"一個可愛的妹紙"
wide_shot,0,7050,"廣角鏡頭"
big_hair,0,7046,"體積很大的蓬鬆頭髮,頭髮很多的,大頭髮"
sliding_doors,0,7042,"推拉門"
wardrobe_malfunction,0,7035,"衣櫃故障"
covered_eyes,0,7021,"矇住的眼,矇住眼睛"
casual_one-piece_swimsuit,0,7020,"連體泳衣,休閒連體泳衣"
anchor_hair_ornament,0,7019,"錨髮飾"
voice_actor_connection,0,7019,"配音演員連線"
bobby_socks,0,7015,"襪口向下翻的少女短襪,美式短襪,鮑比襪子"
foot_out_of_frame,0,7014,"腳出框"
arm_garter,0,7012,"手臂吊襪帶"
leaf_on_head,0,7012,"頭上的葉子"
holding_another's_wrist,0,7011,"握著別人的手腕"
cow_girl,0,7006,"牛娘,牛女孩"
cowgirl,0,7005,"牛娘"
two_tails,0,6992,"兩條尾巴"
smoking_pipe,0,6990,"菸斗"
tainaka_ritsu,4,6990,"田中立"
;o,0,6988,";o"
bad_source,5,6985,"壞源"
animal_focus,0,6984,"動物焦點"
split,0,6983,"拆分,分開"
yuudachi_kai_ni_(kancolle),4,6983,"yuudachikaini(艦娘)"
splits,0,6982,"分開"
body_writing,0,6981,"身上有字,正文"
danganronpa:_trigger_happy_havoc,3,6981,"danganronpa：觸發快樂浩劫"
grey_skin,0,6981,"灰色皮膚"
writing_on_body,0,6980,"身上有字"
brick_wall,0,6978,"磚牆"
broom_riding,0,6974,"騎掃帚"
matoi_ryuuko,4,6950,"間井流子"
constricted_pupils,0,6948,"收縮的瞳孔,瞳孔收縮,收縮的學生"
untied_bikini,0,6948,"解開的比基尼,解開比基尼"
contracted_pupils,0,6947,"瞳孔收縮"
shrunk_eyes,0,6946,"瞳孔收縮"
shrunk_pupils,0,6945,"瞳孔收縮"
shigure_kai_ni_(kancolle),4,6940,"時雨佳妮(艦娘)"
no_pupils,0,6939,"沒有瞳孔,沒有眼睛,沒有學生"
handcuffs,0,6937,"警用手銬"
handcuff,0,6936,"警用手銬"
on_ground,0,6925,"在地面上"
navel_piercing,0,6924,"肚臍穿孔"
bellybutton_piercing,0,6923,"肚臍穿孔"
navel_ring,0,6922,"肚臍穿孔"
aqua_nails,0,6918,"水色指甲"
fur-trimmed_sleeves,0,6909,"袖口有毛皮裝飾,毛邊袖子"
leaf_hair_ornament,0,6903,"葉髮飾"
hair_leaf,0,6902,"葉髮飾"
soaking_feet,0,6894,"泡腳"
purple_kimono,0,6892,"紫色和服"
frilled_panties,0,6888,"褶邊內褲"
breast_rest,0,6884,"擱著胸部,乳房休息"
facial_tattoo,0,6880,"面部紋身"
winter,0,6880,"冬天"
foreskin,0,6879,"包皮"
frilled_bow,0,6873,"褶邊蝴蝶結"
cross-section,0,6872,"橫截面"
bonnet,0,6871,"舊式女帽,發動機罩"
yin_yang,0,6868,"陰陽"
yin-yang,0,6867,"陰陽"
ying-yang,0,6866,"陰陽"
ying_yang,0,6865,"陰陽"
yinyang,0,6864,"陰陽"
disembodied_limb,0,6862,"脫離肢體"
holding_gift,0,6861,"拿著禮物"
holding_fruit,0,6856,"拿著水果"
lumine_(genshin_impact),4,6856,"瑩(原神)"
object_on_head,0,6855,"頭上的物體"
arm_ribbon,0,6848,"臂帶"
pink_theme,0,6848,"粉色主題"
pink_rose,0,6835,"粉紅玫瑰"
cookie,0,6834,"餅乾,曲奇餅"
cookies,0,6833,"曲奇餅"
shoes_removed,0,6821,"脫鞋"
tiger_tail,0,6819,"虎尾"
orange_shirt,0,6810,"橙色襯衫"
handheld_game_console,0,6807,"掌上游戲機"
white_fur,0,6803,"白色毛皮"
blue_neckwear,0,6799,"藍色頸飾,藍色領帶"
spiked_collar,0,6798,"帶刺項圈,帶釘項圈,尖領"
blue_bowtie,0,6797,"藍色領結"
spike_collar,0,6797,"帶釘項圈"
blue_neckerchief,0,6796,"藍色圍巾"
blue_necktie,0,6795,"藍色領帶"
rolling_eyes,0,6782,"翻白眼,眼睛抬頭"
eye_roll,0,6781,"眼睛抬頭"
standing_sex,0,6781,"常設性"
rolled_eyes,0,6780,"眼睛抬頭"
rolleyes,0,6779,"眼睛抬頭"
persona_3,3,6766,"角色3"
serval_(kemono_friends),4,6760,"藪貓(kemono朋友)"
ffm_threesome,0,6752,"實況調查團三人行"
murakumo_(kancolle),4,6734,"村雲(艦娘)"
nishikino_maki,4,6731,"錦野真希"
forehead_jewel,0,6728,"額前有寶石,額頭寶石"
forehead_gem,0,6727,"額前有寶石"
watermelon,0,6723,"西瓜"
watermelons,0,6722,"西瓜"
producer_(idolmaster),4,6717,"製作人(偶像大師)"
arm_guards,0,6716,"護臂"
single_shoe,0,6713,"單鞋"
fireworks,0,6710,"煙火,煙花"
sonoda_umi,4,6690,"園田海"
purple_theme,0,6685,"紫色主題"
multiple_others,0,6682,"其他多個"
folded,0,6681,"雙腿向後折起,摺疊,抬腿露陰"
bridge,0,6679,"橋"
rimless_eyewear,0,6678,"無框眼鏡"
rimless_glasses,0,6677,"無框眼鏡"
partially_colored,0,6664,"部分著色,部分上色,部分彩色"
sheet_grab,0,6664,"抓著床單,床單抓鬥"
grabbing_sheet,0,6663,"抓著床單"
partially_monochrome,0,6663,"部分上色"
rice,0,6650,"大米,米飯"
blue_scarf,0,6649,"藍色圍巾"
sailor_senshi_uniform,0,6649,"美少女戰士制服,水手戰士制服"
chalkboard,0,6648,"黑板"
yellow_necktie,0,6647,"黃色領帶"
syringe,0,6641,"注射器"
afterimage,0,6632,"殘像"
gyaru,0,6626,"辣妹"
badge,0,6624,"徽章"
badges,0,6623,"徽章"
northern_ocean_princess,4,6619,"北洋公主"
engrish_text,0,6616,"英文文字"
interspecies,0,6613,"異種奸/異種愛,種間"
heart_brooch,0,6611,"心形胸針"
green_panties,0,6606,"綠色內褲"
armpit_crease,0,6605,"腋下摺痕"
bakemonogatari,3,6604,"烤物語"
sitting_on_lap,0,6603,"坐在另一人腿上,坐在大腿上,坐在膝蓋上"
sitting_in_lap,0,6601,"坐在大腿上"
neck_ring,0,6594,"頸環"
symbol_in_eye,0,6592,"眼睛裡的符號"
amatsukaze_(kancolle),4,6589,"松風(艦娘)"
anniversary,0,6576,"週年紀念日"
high_school_dxd,3,6576,"高中dxd"
print_bikini,0,6573,"印花比基尼"
ushio_(kancolle),4,6562,"ushio(艦娘)"
bleach,3,6559,"漂白劑"
water_bottle,0,6558,"水瓶"
toned_male,0,6555,"健美男"
purple_skin,0,6554,"紫色皮膚"
implied_sex,0,6546,"暗示性"
shibuya_rin,4,6546,"澀谷凜"
stool,0,6541,"凳子"
monitor,0,6535,"監視器"
fat,0,6532,"脂肪"
east_asian_architecture,0,6522,"東亞建築"
short_over_long_sleeves,0,6514,"短袖長袖"
content_rating,0,6504,"內容評級"
sake,0,6496,"日本酒,清酒"
shoe_soles,0,6496,"鞋底"
ripples,0,6492,"漣漪"
submachine_gun,0,6491,"衝鋒槍"
inazuma_eleven_go,3,6484,"閃電十一人去"
oversized_clothes,0,6482,"超大號衣服"
lion_ears,0,6475,"獅子耳朵"
beer,0,6469,"啤酒"
green_vest,0,6456,"綠色背心"
:/,0,6453,"撇嘴,斜嘴"
red_theme,0,6452,"紅色主題,紅色/紅色主題"
:\,0,6452,"斜嘴"
rainbow,0,6451,"彩虹"
rainbows,0,6450,"彩虹"
hammer,0,6447,"錘子"
hooded_cloak,0,6446,"連帽披巾,連帽斗篷"
